pluno,2016-02-01/2016-02-29,2016-03-01/2016-03-31,2016-04-01/2016-04-30,2016-05-01/2016-05-31,2016-06-01/2016-06-30,2016-07-01/2016-07-31
10000,18.0,14.0,25.0,18.0,24.0,23.0
10001,9.0,2.0,2.0,5.0,5.0,4.0
10002,5.0,9.0,15.0,17.0,19.0,13.0
10008,9.0,0.0,6.0,6.0,5.0,0.0
10100,1.0,0.0,0.0,6.0,5.0,5.0
10101,1.0,0.0,0.0,0.0,0.0,0.0
10102,3.0,0.0,0.0,0.0,1.0,0.0
10103,2.0,0.0,0.0,1.0,0.0,3.0
10109,7.0,0.0,4.0,1.0,4.0,8.0
10110,13.0,4.0,3.0,8.0,8.0,8.0
10111,1.0,0.0,1.0,4.0,0.0,1.0
10112,6.0,0.0,0.0,2.0,1.0,4.0
10113,12.0,3.0,0.0,4.0,5.0,1.0
10114,3.0,4.0,3.0,1.0,2.0,1.0
10116,35.0,15.0,11.0,12.0,1.0,8.0
10117,0.0,0.0,4.0,1.0,3.0,0.0
10119,83.0,14.0,25.0,12.0,13.0,19.0
10120,0.0,0.0,0.0,0.0,1.0,0.0
10130,3.0,4.0,2.0,6.0,15.0,14.0
10131,1.0,2.0,2.0,15.0,10.0,16.0
10132,1.0,4.0,3.0,7.0,13.0,10.0
10133,0.0,0.0,1.0,0.0,3.0,4.0
10135,10.0,3.0,1.0,5.0,3.0,1.0
10136,8.0,4.0,4.0,0.0,7.0,7.0
10137,2.0,7.0,5.0,0.0,2.0,3.0
10140,6.0,9.0,8.0,9.0,6.0,38.0
10141,40.0,49.0,74.0,39.0,51.0,92.0
10150,22.0,22.0,23.0,23.0,57.0,10.0
10151,5.0,5.0,21.0,1.0,11.0,16.0
10152,3.0,1.0,14.0,1.0,6.0,10.0
10153,1.0,0.0,0.0,0.0,0.0,0.0
10200,5.0,13.0,1.0,5.0,3.0,3.0
10201,51.0,14.0,41.0,26.0,26.0,2.0
10202,0.0,1.0,0.0,0.0,0.0,0.0
10203,0.0,0.0,0.0,0.0,0.0,2.0
10300,39.0,2.0,14.0,79.0,13.0,20.0
10309,3.0,3.0,0.0,0.0,0.0,0.0
10310,0.0,1.0,2.0,0.0,30.0,15.0
10312,0.0,0.0,3.0,0.0,6.0,0.0
10319,0.0,0.0,1.0,2.0,0.0,0.0
10400,4.0,0.0,0.0,0.0,1.0,0.0
10401,12.0,0.0,3.0,3.0,5.0,22.0
10410,1.0,1.0,0.0,0.0,0.0,0.0
10411,0.0,1.0,0.0,0.0,0.0,0.0
10420,6.0,0.0,1.0,0.0,0.0,1.0
10421,5.0,1.0,0.0,0.0,0.0,0.0
10422,4.0,1.0,1.0,0.0,0.0,3.0
10435,10.0,3.0,4.0,2.0,5.0,4.0
10439,2.0,0.0,1.0,0.0,1.0,0.0
10440,4.0,2.0,0.0,0.0,0.0,0.0
10441,3.0,0.0,1.0,6.0,0.0,1.0
10443,1.0,0.0,0.0,0.0,0.0,0.0
10450,1.0,0.0,0.0,1.0,0.0,6.0
10454,2.0,0.0,1.0,0.0,0.0,0.0
10501,22.0,2.0,36.0,12.0,0.0,0.0
10502,1.0,6.0,2.0,11.0,1.0,0.0
10603,1.0,0.0,0.0,0.0,0.0,0.0
10701,0.0,0.0,0.0,18.0,52.0,0.0
11000,0.0,1.0,0.0,0.0,0.0,1.0
11002,1.0,0.0,0.0,0.0,0.0,0.0
11003,0.0,0.0,1.0,0.0,0.0,0.0
11004,4.0,1.0,0.0,0.0,0.0,1.0
11005,2.0,1.0,0.0,1.0,0.0,0.0
11006,0.0,0.0,0.0,1.0,0.0,2.0
11008,1.0,0.0,1.0,0.0,0.0,0.0
11010,0.0,1.0,0.0,0.0,0.0,0.0
11011,7.0,7.0,2.0,6.0,3.0,1.0
11020,3.0,0.0,1.0,0.0,0.0,3.0
11022,7.0,5.0,4.0,3.0,2.0,1.0
11023,1.0,0.0,0.0,0.0,0.0,0.0
11030,0.0,0.0,2.0,0.0,0.0,0.0
11031,0.0,0.0,0.0,0.0,0.0,1.0
11034,0.0,1.0,0.0,1.0,0.0,0.0
11040,0.0,0.0,0.0,0.0,1.0,0.0
11041,0.0,0.0,0.0,0.0,3.0,3.0
11042,0.0,0.0,0.0,0.0,1.0,3.0
11043,0.0,0.0,0.0,0.0,1.0,1.0
11044,0.0,0.0,1.0,3.0,5.0,2.0
11046,0.0,0.0,1.0,2.0,1.0,1.0
11050,0.0,0.0,0.0,1.0,0.0,0.0
11051,0.0,0.0,0.0,0.0,1.0,0.0
11052,2.0,4.0,2.0,0.0,2.0,0.0
11054,5.0,2.0,5.0,2.0,1.0,3.0
11055,1.0,3.0,0.0,0.0,0.0,0.0
11056,0.0,14.0,48.0,9.0,4.0,5.0
11057,1.0,11.0,7.0,1.0,4.0,6.0
11058,1.0,0.0,1.0,0.0,0.0,0.0
11100,0.0,0.0,1.0,0.0,1.0,2.0
11101,1.0,0.0,2.0,0.0,0.0,1.0
11102,1.0,0.0,0.0,1.0,5.0,1.0
11103,0.0,0.0,0.0,1.0,1.0,2.0
11104,1.0,2.0,2.0,5.0,0.0,3.0
11105,0.0,0.0,0.0,0.0,1.0,0.0
11110,12.0,13.0,48.0,152.0,43.0,9.0
11111,3.0,2.0,1.0,1.0,0.0,1.0
11112,2.0,2.0,0.0,3.0,0.0,0.0
11114,3.0,1.0,1.0,0.0,0.0,0.0
11115,0.0,0.0,2.0,0.0,0.0,5.0
11116,0.0,0.0,0.0,1.0,1.0,0.0
11120,0.0,1.0,0.0,0.0,0.0,0.0
11121,0.0,0.0,2.0,0.0,2.0,0.0
11140,0.0,0.0,0.0,0.0,0.0,1.0
11141,4.0,1.0,2.0,1.0,0.0,6.0
11200,1.0,2.0,1.0,2.0,3.0,6.0
11201,1.0,2.0,0.0,0.0,0.0,1.0
11204,1.0,0.0,0.0,0.0,0.0,0.0
11205,0.0,2.0,0.0,0.0,0.0,1.0
11210,0.0,2.0,0.0,1.0,0.0,0.0
11212,0.0,0.0,0.0,0.0,0.0,3.0
11220,14.0,4.0,5.0,1.0,8.0,5.0
11221,11.0,3.0,0.0,4.0,4.0,3.0
11222,0.0,2.0,3.0,1.0,4.0,2.0
11230,8.0,3.0,9.0,3.0,3.0,8.0
11231,3.0,2.0,4.0,2.0,1.0,3.0
11232,0.0,1.0,0.0,0.0,0.0,0.0
11233,3.0,3.0,3.0,2.0,3.0,0.0
11234,0.0,1.0,0.0,0.0,0.0,0.0
11235,0.0,0.0,0.0,0.0,1.0,0.0
11240,3.0,2.0,2.0,2.0,0.0,0.0
11241,1.0,3.0,2.0,2.0,0.0,5.0
11250,0.0,0.0,0.0,0.0,5.0,7.0
11300,12.0,20.0,11.0,25.0,15.0,18.0
11301,10.0,2.0,7.0,8.0,4.0,10.0
11302,1.0,4.0,2.0,4.0,1.0,6.0
11303,13.0,17.0,20.0,12.0,11.0,13.0
11304,3.0,1.0,5.0,4.0,0.0,5.0
11305,2.0,0.0,1.0,0.0,4.0,0.0
11311,1.0,0.0,0.0,1.0,1.0,1.0
11312,1.0,0.0,0.0,0.0,0.0,0.0
11313,0.0,0.0,0.0,1.0,0.0,1.0
11400,2.0,3.0,3.0,2.0,1.0,0.0
11413,1.0,0.0,0.0,0.0,0.0,0.0
11500,15.0,20.0,7.0,16.0,15.0,25.0
11501,15.0,10.0,14.0,5.0,11.0,16.0
11502,4.0,5.0,6.0,3.0,6.0,1.0
11503,0.0,0.0,0.0,0.0,0.0,2.0
11504,0.0,4.0,4.0,1.0,0.0,3.0
11506,0.0,0.0,0.0,1.0,1.0,0.0
11507,0.0,0.0,2.0,6.0,0.0,0.0
11508,1.0,2.0,4.0,0.0,0.0,0.0
11511,4.0,1.0,2.0,5.0,4.0,2.0
11513,1.0,0.0,0.0,0.0,0.0,0.0
11521,7.0,3.0,6.0,4.0,2.0,2.0
11522,3.0,0.0,4.0,0.0,4.0,4.0
11530,1.0,1.0,0.0,2.0,1.0,0.0
11531,9.0,10.0,4.0,4.0,3.0,11.0
11532,4.0,4.0,15.0,6.0,10.0,19.0
11533,1.0,12.0,20.0,20.0,8.0,10.0
11540,2.0,0.0,0.0,1.0,0.0,2.0
11543,0.0,0.0,0.0,1.0,0.0,0.0
14000,3.0,4.0,10.0,8.0,10.0,15.0
14001,0.0,2.0,1.0,1.0,1.0,0.0
14002,1.0,1.0,1.0,0.0,1.0,0.0
14010,8.0,21.0,12.0,7.0,7.0,7.0
14011,0.0,1.0,1.0,1.0,0.0,0.0
14012,0.0,2.0,0.0,0.0,2.0,0.0
14013,4.0,3.0,11.0,4.0,7.0,3.0
14014,2.0,1.0,2.0,0.0,2.0,3.0
14015,4.0,5.0,2.0,0.0,1.0,7.0
14020,5.0,3.0,4.0,1.0,1.0,3.0
14021,2.0,1.0,5.0,4.0,7.0,3.0
14022,2.0,4.0,0.0,3.0,3.0,0.0
14031,2.0,0.0,1.0,1.0,1.0,3.0
14032,4.0,3.0,1.0,1.0,6.0,1.0
14033,5.0,2.0,3.0,4.0,8.0,7.0
14034,7.0,1.0,3.0,1.0,8.0,3.0
14040,1.0,0.0,1.0,1.0,1.0,5.0
14041,0.0,0.0,2.0,0.0,1.0,0.0
14042,0.0,0.0,0.0,0.0,0.0,1.0
14043,5.0,1.0,4.0,3.0,1.0,4.0
14050,3.0,5.0,13.0,2.0,5.0,4.0
14051,0.0,0.0,2.0,1.0,1.0,1.0
14052,7.0,10.0,13.0,6.0,8.0,5.0
14054,8.0,3.0,13.0,3.0,8.0,9.0
14060,6.0,5.0,2.0,2.0,5.0,4.0
14061,3.0,1.0,2.0,0.0,0.0,1.0
14063,0.0,0.0,0.0,0.0,0.0,5.0
14064,4.0,5.0,1.0,1.0,1.0,1.0
14070,2.0,2.0,2.0,2.0,1.0,2.0
14071,0.0,0.0,0.0,0.0,0.0,2.0
14072,1.0,3.0,6.0,2.0,0.0,3.0
14073,3.0,2.0,7.0,4.0,5.0,6.0
14074,0.0,0.0,1.0,3.0,2.0,3.0
14075,1.0,2.0,3.0,1.0,2.0,3.0
14076,6.0,10.0,12.0,10.0,12.0,15.0
14077,2.0,2.0,4.0,3.0,0.0,1.0
14078,0.0,0.0,1.0,1.0,0.0,1.0
14079,2.0,0.0,1.0,2.0,3.0,0.0
14080,6.0,4.0,9.0,7.0,6.0,6.0
14081,2.0,1.0,2.0,3.0,2.0,3.0
14082,31.0,4.0,14.0,8.0,11.0,20.0
14083,3.0,5.0,6.0,0.0,4.0,2.0
14084,1.0,2.0,1.0,1.0,2.0,0.0
14090,10.0,13.0,10.0,10.0,22.0,9.0
14091,20.0,17.0,36.0,29.0,30.0,26.0
14092,24.0,20.0,22.0,33.0,34.0,42.0
14093,5.0,0.0,5.0,1.0,2.0,0.0
14094,1.0,1.0,1.0,1.0,1.0,0.0
14100,11.0,2.0,2.0,5.0,0.0,2.0
14101,8.0,4.0,5.0,4.0,1.0,7.0
14102,0.0,0.0,0.0,0.0,1.0,0.0
14103,0.0,1.0,0.0,0.0,1.0,0.0
14105,3.0,3.0,1.0,3.0,3.0,4.0
14107,1.0,1.0,5.0,3.0,0.0,0.0
14108,2.0,0.0,0.0,0.0,2.0,2.0
14110,1.0,1.0,2.0,0.0,1.0,0.0
14111,1.0,1.0,2.0,4.0,0.0,1.0
14112,9.0,4.0,2.0,6.0,6.0,4.0
14113,0.0,1.0,1.0,0.0,0.0,0.0
14120,2.0,3.0,1.0,7.0,3.0,3.0
14121,4.0,5.0,8.0,9.0,9.0,8.0
14122,0.0,0.0,0.0,0.0,0.0,1.0
14130,9.0,10.0,23.0,9.0,10.0,4.0
14131,7.0,9.0,7.0,10.0,1.0,2.0
14132,5.0,4.0,5.0,11.0,1.0,7.0
14133,0.0,1.0,2.0,0.0,0.0,1.0
14140,7.0,2.0,6.0,4.0,1.0,3.0
14141,1.0,2.0,2.0,0.0,0.0,1.0
14142,3.0,4.0,9.0,3.0,1.0,2.0
14144,0.0,0.0,0.0,1.0,0.0,0.0
14145,4.0,0.0,0.0,2.0,0.0,0.0
14200,11.0,9.0,15.0,11.0,7.0,17.0
14201,1.0,1.0,3.0,0.0,0.0,0.0
14202,0.0,0.0,2.0,0.0,2.0,0.0
14203,7.0,1.0,4.0,4.0,2.0,3.0
14205,0.0,0.0,0.0,0.0,0.0,2.0
14207,1.0,1.0,2.0,2.0,0.0,0.0
14208,1.0,0.0,3.0,0.0,1.0,0.0
14209,0.0,0.0,7.0,0.0,2.0,2.0
14211,0.0,0.0,1.0,1.0,0.0,0.0
14215,0.0,1.0,0.0,0.0,0.0,0.0
14216,0.0,0.0,1.0,0.0,0.0,0.0
14220,0.0,1.0,2.0,0.0,0.0,0.0
14221,0.0,0.0,0.0,0.0,1.0,0.0
14222,3.0,4.0,6.0,2.0,6.0,8.0
14223,2.0,1.0,0.0,0.0,1.0,1.0
14230,0.0,0.0,1.0,0.0,0.0,0.0
14231,0.0,2.0,3.0,1.0,2.0,1.0
14232,1.0,0.0,2.0,2.0,1.0,1.0
14233,0.0,1.0,0.0,0.0,0.0,0.0
14234,0.0,0.0,0.0,0.0,1.0,0.0
14240,1.0,0.0,6.0,1.0,0.0,1.0
14241,0.0,2.0,4.0,4.0,9.0,6.0
14242,1.0,1.0,0.0,0.0,0.0,0.0
14243,1.0,1.0,2.0,4.0,1.0,4.0
14250,3.0,3.0,1.0,7.0,4.0,4.0
14251,0.0,0.0,0.0,0.0,0.0,1.0
14252,1.0,0.0,1.0,3.0,1.0,0.0
14253,0.0,1.0,0.0,0.0,7.0,0.0
14255,0.0,3.0,0.0,0.0,0.0,1.0
14256,0.0,0.0,0.0,0.0,2.0,2.0
14257,0.0,0.0,0.0,0.0,1.0,0.0
14258,3.0,1.0,1.0,5.0,1.0,2.0
14260,1.0,4.0,3.0,3.0,0.0,0.0
14261,1.0,3.0,1.0,2.0,2.0,5.0
14270,1.0,1.0,1.0,0.0,0.0,1.0
14271,3.0,1.0,0.0,0.0,0.0,0.0
14272,0.0,1.0,0.0,0.0,1.0,0.0
14275,5.0,8.0,3.0,10.0,5.0,14.0
14276,0.0,1.0,0.0,0.0,0.0,0.0
14280,1.0,0.0,1.0,0.0,2.0,3.0
14281,1.0,1.0,1.0,1.0,5.0,1.0
14282,0.0,0.0,0.0,0.0,0.0,1.0
14283,0.0,0.0,1.0,0.0,0.0,0.0
14284,2.0,3.0,1.0,1.0,5.0,1.0
14286,0.0,0.0,0.0,0.0,0.0,10.0
14300,3.0,7.0,6.0,8.0,7.0,24.0
14310,1.0,5.0,1.0,2.0,3.0,2.0
14340,2.0,0.0,0.0,0.0,0.0,0.0
14342,5.0,2.0,0.0,0.0,0.0,0.0
14351,2.0,0.0,0.0,0.0,0.0,0.0
14352,3.0,0.0,0.0,1.0,0.0,0.0
14362,0.0,0.0,0.0,0.0,0.0,1.0
14366,1.0,0.0,0.0,0.0,0.0,0.0
14400,0.0,0.0,0.0,0.0,0.847,0.0
14401,6.802,0.226,0.0,0.17,0.0,0.0
14402,0.0,0.856,0.522,1.228,0.5660000000000001,0.8
14403,0.29600000000000004,0.648,0.666,2.692,1.402,3.646000000000001
14404,0.0,0.0,0.096,0.492,0.0,0.0
14405,0.0,0.9400000000000001,0.18,0.0,0.11800000000000001,0.0
14406,0.0,0.162,0.706,0.0,2.7300000000000004,0.0
14407,0.0,0.418,0.23800000000000002,1.338,0.182,0.728
14409,0.0,0.0,0.426,0.594,0.35,0.56
14500,0.0,0.0,0.0,0.0,0.0,1.0
14503,0.0,0.0,0.0,1.0,0.0,0.0
14504,0.0,1.0,2.0,0.0,0.0,0.0
14505,0.0,0.0,0.0,1.0,0.0,0.0
14506,0.0,0.0,0.0,1.0,2.0,1.0
14510,0.0,0.0,0.0,2.0,1.0,2.0
14513,13.0,15.0,6.0,1.0,2.0,0.0
14515,1.0,2.0,0.0,0.0,1.0,4.0
14520,1.0,0.0,0.0,3.0,1.0,0.0
14521,1.0,1.0,4.0,2.0,5.0,3.0
14525,3.0,2.0,2.0,1.0,2.0,0.0
14528,1.0,0.0,0.0,0.0,0.0,0.0
14529,0.0,0.0,0.0,1.0,0.0,1.0
14530,1.0,1.0,4.0,4.0,3.0,4.0
14531,2.0,2.0,5.0,1.0,0.0,5.0
14532,0.0,1.0,0.0,0.0,0.0,0.0
14533,0.0,0.0,0.0,1.0,0.0,2.0
14534,0.0,0.0,0.0,1.0,0.0,0.0
14540,0.0,1.0,2.0,1.0,0.0,0.0
14541,1.0,0.0,1.0,0.0,1.0,3.0
14543,1.0,2.0,0.0,0.0,0.0,0.0
14550,0.0,1.0,0.0,0.0,0.0,0.0
14551,1.0,1.0,0.0,0.0,0.0,2.0
14552,0.0,5.0,0.0,6.0,0.0,3.0
14560,1.0,2.0,1.0,2.0,3.0,2.0
14561,1.0,0.0,0.0,0.0,0.0,0.0
14563,2.0,0.0,0.0,1.0,2.0,0.0
14570,3.0,2.0,1.0,2.0,1.0,2.0
14572,1.0,1.0,0.0,0.0,0.0,1.0
14573,0.0,4.0,1.0,1.0,1.0,2.0
14580,1.0,3.0,2.0,1.0,0.0,2.0
14581,0.0,0.0,0.0,3.0,0.0,0.0
14582,0.0,0.0,0.0,0.0,0.0,1.0
14583,1.0,1.0,0.0,1.0,0.0,0.0
14584,0.0,0.0,0.0,1.0,0.0,3.0
14585,0.0,2.0,1.0,1.0,1.0,1.0
14590,0.0,1.0,0.0,0.0,0.0,1.0
14593,3.0,4.0,2.0,8.0,0.0,3.0
14594,2.0,4.0,10.0,4.0,5.0,4.0
14596,1.0,2.0,7.0,5.0,3.0,1.0
14600,0.0,0.0,0.0,2.0,0.0,1.0
14613,2.0,0.0,0.0,0.0,0.0,0.0
14617,0.0,1.0,0.0,0.0,0.0,0.0
14620,1.0,0.0,1.0,0.0,0.0,0.0
14630,5.0,2.0,7.0,0.0,3.0,2.0
14631,0.0,1.0,4.0,0.0,0.0,0.0
14632,1.0,0.0,2.0,1.0,0.0,0.0
14633,1.0,0.0,4.0,0.0,1.0,2.0
14635,0.0,0.0,2.0,0.0,0.0,1.0
14636,4.0,0.0,2.0,5.0,2.0,1.0
14640,1.0,0.0,0.0,0.0,0.0,0.0
14644,3.0,0.0,0.0,0.0,1.0,1.0
14650,2.0,4.0,0.0,0.0,3.0,0.0
14651,1.0,1.0,0.0,1.0,2.0,1.0
14652,0.0,0.0,0.0,0.0,0.0,1.0
14653,2.0,0.0,0.0,0.0,0.0,0.0
14654,0.0,0.0,0.0,1.0,1.0,0.0
14655,3.0,0.0,1.0,0.0,0.0,0.0
14660,0.0,1.0,0.0,0.0,0.0,0.0
14661,11.0,5.0,2.0,2.0,0.0,1.0
14663,1.0,0.0,1.0,0.0,0.0,0.0
14700,0.0,3.0,1.0,1.0,1.0,6.0
14701,3.0,3.0,0.0,1.0,2.0,1.0
14702,0.0,0.0,0.0,0.0,0.0,1.0
14703,0.0,0.0,0.0,1.0,0.0,0.0
14705,2.0,1.0,1.0,0.0,0.0,0.0
14710,6.0,2.0,4.0,1.0,3.0,2.0
14713,0.0,0.0,0.0,0.0,1.0,0.0
14714,1.0,1.0,0.0,1.0,0.0,1.0
14715,0.0,1.0,1.0,0.0,1.0,0.0
14720,3.0,4.0,3.0,2.0,3.0,0.0
14721,23.0,24.0,15.0,19.0,14.0,17.0
14722,27.0,13.0,19.0,17.0,11.0,18.0
14723,17.0,5.0,3.0,1.0,0.0,1.0
14730,2.0,0.0,0.0,0.0,0.0,0.0
14732,0.0,0.0,2.0,0.0,0.0,1.0
14733,2.0,0.0,0.0,1.0,2.0,2.0
14741,1.0,0.0,0.0,0.0,1.0,1.0
14750,17.0,21.0,13.0,20.0,11.0,24.0
14753,2.0,1.0,0.0,1.0,4.0,2.0
14754,4.0,0.0,1.0,5.0,1.0,7.0
14760,0.0,1.0,0.0,0.0,0.0,0.0
14761,0.0,0.0,0.0,0.0,0.0,2.0
14763,0.0,0.0,0.0,1.0,1.0,0.0
14770,3.0,2.0,2.0,1.0,2.0,1.0
